Name,X,Y,Z,Depth From,Depth To,Length,AL2O3,ALT,BAO,CAO,Reagente,FE2O3,Recuperacao,MGO,NB2O5,P2O5,SIO2,TIO2
DH145,4592.88,1968.19,362.96,48,53,5,6.85,ALT3,0.22,10.19,723.25,33.10,13.30,1.01,0.06,9.45,11.50,10.20
DH145,4592.88,1968.19,357.96,53,58,5,6.95,ALT3,0.21,12.20,723.25,27.07,13.30,2.45,0.06,10.31,15.42,9.08
DH145,4592.88,1968.19,352.96,58,63,5,5.40,ALT3,0.17,15.08,723.25,23.69,13.30,3.59,0.07,11.13,18.72,7.35
DH145,4592.88,1968.19,347.96,63,68,5,4.08,ALT3,0.12,18.82,723.25,22.32,13.30,2.82,0.08,13.46,,7.21
DH145,4592.88,1968.19,342.96,68,73,5,3.18,ALT3,0.11,17.22,723.25,26.61,13.30,3.01,0.10,10.70,17.70,9.06
DH145,4592.88,1968.19,338.16,73,77.6,4.6,4.65,ALT3,0.14,16.34,738.00,20.90,13.33,6.15,0.07,8.21,23.54,6.55
DH145,4592.88,1968.19,333.53,77.6,82.25,4.65,3.66,ALT4,0.10,19.23,698.50,14.32,13.38,9.79,0.08,5.26,30.81,5.66
DH145,4592.88,1968.19,328.71,82.25,87.25,5,3.92,ALT5,0.15,19.74,722.00,15.94,13.38,7.98,0.08,5.17,29.94,5.42
DH145,4592.88,1968.19,323.71,87.25,92.25,5,4.07,ALT5,0.23,18.27,699.00,13.53,13.38,9.15,0.06,4.10,31.25,3.95
DH145,4592.88,1968.19,318.71,92.25,97.25,5,4.05,ALT5,0.21,18.55,698.50,14.17,13.38,9.90,0.06,4.47,31.22,4.36
DH145,4592.88,1968.19,313.24,97.25,103.2,5.95,2.52,ALT5,0.13,21.19,699.00,15.57,13.38,8.77,0.07,4.37,31.36,5.21
DH148,4351.96,1871.89,429.94,0,5,5,37.28,ALT1,0.05,0.09,710.50,18.76,13.29,0.06,0.05,0.82,11.33,4.87
DH148,4351.96,1871.89,424.94,5,10,5,33.93,ALT1,0.10,0.12,710.50,15.98,13.21,0.06,0.04,0.87,22.15,4.02
DH148,4351.96,1871.89,419.94,10,15,5,31.39,ALT1,0.13,0.17,717.50,15.13,13.32,0.09,0.04,1.04,26.95,3.90
DH148,4351.96,1871.89,414.94,15,20,5,29.63,ALT1,0.18,0.21,716.00,14.86,13.21,0.12,0.04,1.34,30.07,4.23
DH148,4351.96,1871.89,409.94,20,25,5,26.89,ALT1,0.28,0.31,722.50,18.60,13.15,0.12,0.06,2.01,26.57,5.64
DH148,4351.96,1871.89,403.94,25,32,7,23.20,ALT1,0.29,0.45,722.50,24.51,13.40,0.13,0.07,2.76,20.88,8.05
DH148,4351.96,1871.89,397.94,32,37,5,9.95,ALT2,0.23,0.40,705.00,44.30,11.66,0.25,0.15,3.87,6.49,16.19
DH148,4351.96,1871.89,392.94,37,42,5,7.59,ALT2,0.26,0.57,702.50,42.27,10.86,0.57,0.20,4.04,3.59,24.60
DH148,4351.96,1871.89,387.71,42,47.45,5.45,5.64,ALT2,0.16,0.55,702.50,46.83,10.81,0.54,0.18,3.41,2.76,24.74
DH148,4351.96,1871.89,382.49,47.45,52.45,5,2.16,ALT3,0.06,8.45,686.25,40.56,10.98,1.20,0.17,7.68,1.89,26.44
DH148,4351.96,1871.89,377.49,52.45,57.45,5,2.04,ALT3,0.06,10.12,706.50,38.08,10.71,1.10,0.15,8.72,3.25,24.92
DH148,4351.96,1871.89,372.49,57.45,62.45,5,2.20,ALT3,0.07,9.80,706.50,38.64,10.71,1.29,0.15,8.52,3.07,24.75
DH148,4351.96,1871.89,367.49,62.45,67.45,5,2.34,ALT3,0.10,10.29,685.50,33.40,10.93,1.19,0.17,8.55,6.42,25.12
DH148,4351.96,1871.89,361.41,67.45,74.6,7.15,2.84,ALT3,0.12,13.05,713.75,26.22,12.43,2.12,0.13,9.02,15.42,17.91
DH148,4351.96,1871.89,355.34,74.6,79.6,5,2.41,ALT4,0.09,20.16,738.00,19.83,13.37,6.66,0.08,4.06,24.44,11.61
DH148,4351.96,1871.89,350.34,79.6,84.6,5,1.29,ALT4,0.05,21.65,728.50,19.92,12.72,6.35,0.11,4.10,22.09,14.64
DH148,4351.96,1871.89,345.34,84.6,89.6,5,1.52,ALT4,0.06,23.28,722.00,19.02,13.59,6.86,0.06,4.87,22.82,10.48
DH148,4351.96,1871.89,340.84,89.6,93.6,4,1.99,ALT4,0.12,22.49,722.00,18.27,13.32,7.43,0.05,3.79,26.36,7.76
DH148,4351.96,1871.89,336.34,93.6,98.6,5,1.67,ALT5,0.09,22.76,722.00,21.18,13.37,6.91,0.07,5.01,21.29,11.89
DH148,4351.96,1871.89,331.34,98.6,103.6,5,3.11,ALT5,0.10,22.13,722.00,18.68,13.33,6.81,0.07,4.73,23.95,9.90
DH148,4351.96,1871.89,326.34,103.6,108.6,5,1.68,ALT5,0.07,22.55,722.00,21.17,13.37,7.13,0.07,5.15,21.50,11.61
DH148,4351.96,1871.89,322.12,108.6,112.05,3.45,1.99,ALT5,0.09,22.40,716.00,18.36,13.38,8.47,0.07,4.76,27.01,8.34
DH150,4039.79,1864.00,434.42,0,5,5,35.97,ALT1,0.03,0.38,711.50,19.37,13.12,0.12,0.06,0.77,7.51,5.73
DH150,4039.79,1864.00,429.42,5,10,5,37.77,ALT1,0.04,0.34,705.75,19.02,13.29,0.12,0.04,0.76,9.47,4.87
DH150,4039.79,1864.00,424.42,10,15,5,35.52,ALT1,0.09,0.21,710.50,17.01,13.12,0.05,0.04,0.87,17.77,4.36
DH150,4039.79,1864.00,419.42,15,20,5,31.40,ALT1,0.14,0.33,717.50,15.03,13.32,0.12,0.04,1.11,27.48,3.69
DH150,4039.79,1864.00,414.42,20,25,5,29.74,ALT1,0.19,0.27,716.00,14.85,13.21,0.09,0.04,1.36,29.86,3.84
DH150,4039.79,1864.00,409.42,25,30,5,27.13,ALT1,0.35,0.34,722.50,18.56,13.15,0.09,0.05,2.11,26.81,5.10
DH150,4039.79,1864.00,404.42,30,35,5,24.12,ALT1,0.37,0.42,722.50,23.76,13.33,0.10,0.06,2.62,22.32,6.62
DH150,4039.79,1864.00,399.42,35,40,5,21.35,ALT1,0.35,0.43,722.50,28.52,13.44,0.10,0.08,2.98,18.74,8.36
DH150,4039.79,1864.00,395.42,40,43,3,12.51,ALT1,0.24,0.28,723.00,45.46,13.30,0.11,0.10,3.23,9.50,10.19
DH150,4039.79,1864.00,391.42,43,48,5,12.64,ALT2,0.35,0.45,714.00,42.21,12.69,0.19,0.11,3.63,9.57,12.56
DH150,4039.79,1864.00,386.42,48,53,5,9.92,ALT2,0.40,0.95,715.25,44.76,12.69,0.23,0.13,4.55,6.84,13.93
DH150,4039.79,1864.00,381.42,53,58,5,5.23,ALT3,0.27,5.98,705.00,35.98,11.66,0.79,0.15,6.48,15.32,14.73
DH150,4039.79,1864.00,376.42,58,63,5,3.99,ALT3,0.16,8.81,723.25,27.17,12.69,1.80,0.11,7.19,24.45,12.20
DH150,4039.79,1864.00,371.42,63,68,5,4.18,ALT3,0.14,8.23,736.75,24.42,13.30,4.23,0.10,4.28,30.10,10.09
DH150,4039.79,1864.00,365.42,68,75,7,3.27,ALT3,0.14,14.50,736.75,20.57,13.30,4.58,0.13,7.55,25.44,10.27
DH150,4039.79,1864.00,359.42,75,80,5,1.97,ALT4,0.11,16.35,695.25,19.19,11.60,3.98,0.26,4.10,22.93,18.95
DH150,4039.79,1864.00,354.42,80,85,5,2.19,ALT4,0.10,17.74,722.00,17.78,13.38,8.15,0.07,3.04,33.91,6.76
DH150,4039.79,1864.00,349.42,85,90,5,3.10,ALT4,0.24,16.85,722.00,17.24,13.38,7.95,0.05,1.48,33.64,5.60
DH150,4039.79,1864.00,344.42,90,95,5,2.78,ALT4,0.16,17.89,722.00,17.02,13.38,8.09,0.04,1.17,33.86,4.82
DH150,4039.79,1864.00,339.42,95,100,5,2.96,ALT4,0.12,16.59,731.00,19.09,13.38,8.35,0.04,0.88,34.18,5.49
DH150,4039.79,1864.00,333.72,100,106.4,6.4,2.41,ALT4,0.12,18.74,698.50,17.58,13.38,9.24,0.03,1.16,33.14,4.25
DH150,4039.79,1864.00,328.02,106.4,111.4,5,2.07,ALT5,0.07,21.32,714.00,15.92,13.38,9.00,0.02,1.62,35.51,3.89
DH150,4039.79,1864.00,323.02,111.4,116.4,5,1.70,ALT5,0.07,22.50,731.00,15.62,13.38,8.52,0.02,1.51,34.81,4.52
DH150,4039.79,1864.00,318.02,116.4,121.4,5,2.08,ALT5,0.16,22.09,699.00,13.98,13.38,8.79,0.02,1.71,33.96,4.13
DH150,4039.79,1864.00,313.52,121.4,125.4,4,1.76,ALT5,0.12,22.78,699.00,14.91,13.38,8.64,0.02,3.25,32.97,3.70
DH157,3745.98,1994.51,434.85,0,5,5,35.97,ALT1,0.04,0.22,711.50,19.25,13.12,0.15,0.06,0.83,8.50,5.70
DH157,3745.98,1994.51,429.85,5,10,5,36.36,ALT1,0.05,0.25,711.50,19.09,13.25,0.16,0.06,0.81,10.58,5.27
DH157,3745.98,1994.51,424.85,10,15,5,33.61,ALT1,0.11,0.28,710.50,16.51,13.21,0.17,0.04,0.94,21.60,4.23
DH157,3745.98,1994.51,419.85,15,20,5,30.06,ALT1,0.17,0.20,716.00,15.04,13.21,0.14,0.04,1.21,29.13,4.01
DH157,3745.98,1994.51,414.85,20,25,5,29.05,ALT1,0.22,0.30,716.00,14.76,13.35,0.22,0.04,1.51,30.54,4.16
DH157,3745.98,1994.51,409.85,25,30,5,27.55,ALT1,0.30,0.52,722.50,15.99,13.11,0.36,0.05,1.91,29.33,4.49
DH157,3745.98,1994.51,404.85,30,35,5,25.33,ALT1,0.46,0.53,718.75,21.50,13.06,0.27,0.07,2.61,24.31,5.59
DH157,3745.98,1994.51,400.35,35,39,4,17.54,ALT1,0.38,0.58,683.75,33.47,13.63,0.32,0.14,3.01,15.44,10.11
DH157,3745.98,1994.51,395.85,39,44,5,12.27,ALT2,0.50,0.68,755.00,40.16,11.38,0.26,0.19,4.25,9.50,12.86
DH157,3745.98,1994.51,390.85,44,49,5,11.54,ALT2,0.48,0.67,675.00,41.75,11.23,0.20,0.18,4.49,9.22,12.00
DH157,3745.98,1994.51,385.85,49,54,5,12.53,ALT2,0.52,0.60,750.25,40.45,11.59,0.15,0.17,4.31,10.59,11.66
DH157,3745.98,1994.51,381.85,54,57,3,10.28,ALT2,0.57,0.71,674.75,42.59,11.39,0.19,0.20,4.72,7.82,14.32
DH157,3745.98,1994.51,377.85,57,62,5,4.74,ALT3,0.39,13.00,684.00,31.02,13.69,1.27,0.14,11.32,12.39,11.09
DH157,3745.98,1994.51,372.85,62,67,5,4.42,ALT3,0.20,12.63,734.75,23.84,13.30,3.85,0.08,9.34,23.32,7.28
DH157,3745.98,1994.51,367.85,67,72,5,3.92,ALT3,0.12,14.32,736.75,21.52,13.30,4.31,0.09,9.54,24.40,7.88
DH157,3745.98,1994.51,362.85,72,77,5,3.07,ALT3,0.12,17.42,723.25,22.30,13.30,3.34,0.09,9.80,22.36,9.01
DH157,3745.98,1994.51,358.35,77,81,4,2.37,ALT3,0.09,19.88,736.75,21.42,13.30,4.23,0.10,9.34,22.38,7.67
DH157,3745.98,1994.51,353.85,81,86,5,2.43,ALT4,0.09,21.01,722.00,15.46,13.32,7.56,0.05,5.62,30.41,5.02
DH157,3745.98,1994.51,348.85,86,91,5,2.19,ALT4,0.07,20.81,687.25,19.87,12.24,5.61,0.15,4.64,23.48,10.34
DH157,3745.98,1994.51,343.85,91,96,5,2.20,ALT4,0.08,20.05,676.00,17.14,12.28,5.22,0.16,3.27,26.88,10.42
DH157,3745.98,1994.51,337.85,96,103,7,2.05,ALT4,0.12,22.04,716.00,13.35,13.38,8.28,0.06,3.89,30.84,5.28
DH157,3745.98,1994.51,331.85,103,108,5,2.22,ALT5,0.07,20.30,699.00,16.14,13.38,8.91,0.06,3.94,31.90,
DH157,3745.98,1994.51,326.85,108,113,5,2.32,ALT5,0.31,19.83,722.00,14.02,13.38,8.25,0.06,3.18,29.54,4.30
DH157,3745.98,1994.51,321.85,113,118,5,2.01,ALT5,0.13,20.95,716.00,15.95,13.38,8.48,0.06,4.92,29.45,4.48
DH157,3745.98,1994.51,316.60,118,123.5,5.5,1.37,ALT5,0.10,22.85,699.00,16.04,13.38,9.11,0.06,5.85,28.29,5.10
DH159,3852.18,1606.73,438.99,0,5,5,38.47,ALT1,0.03,0.09,705.75,20.22,13.29,0.06,0.06,0.56,7.30,5.28
DH159,3852.18,1606.73,433.99,5,10,5,36.47,ALT1,0.08,0.10,710.50,17.97,13.25,0.06,0.05,0.73,15.24,4.25
DH159,3852.18,1606.73,428.99,10,15,5,32.87,ALT1,0.12,0.13,716.00,16.09,13.19,0.07,0.04,0.91,24.42,3.78
DH159,3852.18,1606.73,423.99,15,20,5,30.75,ALT1,0.15,0.16,717.00,15.39,13.32,0.09,0.04,1.07,28.46,3.70
DH159,3852.18,1606.73,418.99,20,25,5,29.48,ALT1,0.19,0.19,716.00,15.26,13.21,0.10,0.04,1.30,29.97,3.95
DH159,3852.18,1606.73,413.99,25,30,5,27.66,ALT1,0.27,0.30,722.50,17.55,13.11,0.14,0.05,1.83,27.98,4.86
DH159,3852.18,1606.73,408.99,30,35,5,25.21,ALT1,0.40,0.43,722.50,21.69,13.33,0.15,0.07,2.59,23.62,6.29
DH159,3852.18,1606.73,403.99,35,40,5,23.75,ALT1,0.37,0.43,722.50,24.61,13.33,0.14,0.08,2.73,21.38,7.32
DH159,3852.18,1606.73,398.99,40,45,5,21.08,ALT1,0.32,0.48,722.50,28.56,13.47,0.17,0.10,2.92,18.38,9.38
DH159,3852.18,1606.73,394.49,45,49,4,15.19,ALT1,0.27,0.48,683.75,37.47,13.03,0.20,0.14,3.35,12.46,12.07
DH159,3852.18,1606.73,389.99,49,54,5,9.22,ALT2,0.34,0.51,703.25,45.63,11.63,0.49,0.21,3.80,5.74,17.37
DH159,3852.18,1606.73,384.99,54,59,5,5.47,ALT2,0.19,1.03,703.25,52.16,11.63,0.74,0.20,3.55,4.49,17.14
DH159,3852.18,1606.73,379.99,59,64,5,4.41,ALT3,0.14,6.52,714.25,44.85,12.69,0.88,0.13,6.46,10.24,12.55
DH159,3852.18,1606.73,374.99,64,69,5,2.97,ALT3,0.09,10.54,705.50,41.34,11.66,1.17,0.15,8.60,9.36,13.23
DH159,3852.18,1606.73,369.99,69,74,5,3.27,ALT3,0.08,12.52,723.25,34.91,13.34,1.95,0.12,8.85,14.33,11.34
DH159,3852.18,1606.73,365.49,74,78,4,3.04,ALT3,0.06,17.48,738.75,27.09,13.30,4.18,0.12,8.26,18.91,9.61
DH159,3852.18,1606.73,360.99,78,83,5,2.09,ALT4,0.06,19.18,722.00,19.67,13.38,7.69,0.06,5.01,29.54,6.53
DH159,3852.18,1606.73,355.99,83,88,5,1.68,ALT4,0.05,20.76,699.00,16.22,13.38,9.08,0.04,3.57,33.70,4.97
DH159,3852.18,1606.73,350.99,88,93,5,1.81,ALT4,0.05,21.65,699.00,14.82,13.38,8.74,0.03,4.01,33.01,4.23
DH159,3852.18,1606.73,345.99,93,98,5,1.43,ALT4,0.05,21.84,698.50,16.45,13.38,9.73,0.03,3.23,32.85,4.02
DH159,3852.18,1606.73,340.99,98,103,5,1.91,ALT4,0.13,22.83,699.00,14.96,13.38,8.93,0.04,4.27,29.14,4.37
DH159,3852.18,1606.73,335.99,103,108,5,2.08,ALT4,0.15,22.63,698.50,14.88,13.38,9.35,0.03,4.12,28.79,4.22
DH159,3852.18,1606.73,331.19,108,112.6,4.6,1.86,ALT4,0.14,23.04,698.50,14.87,13.38,9.29,0.05,3.99,28.96,5.08
DH159,3852.18,1606.73,326.39,112.6,117.6,5,1.83,ALT5,,20.23,699.00,18.35,13.38,9.17,0.05,4.00,25.72,5.29
DH159,3852.18,1606.73,321.39,117.6,122.6,5,1.41,ALT5,0.10,22.50,725.50,16.34,13.38,10.03,0.05,4.04,30.81,5.10
DH159,3852.18,1606.73,315.19,122.6,130,7.4,1.51,ALT5,0.09,19.39,699.00,25.29,13.38,9.16,0.05,3.25,26.86,5.92
DH16,3313.04,2077.00,438.85,0,5,5,35.75,ALT1,0.07,0.06,710.50,18.91,13.12,0.04,0.06,0.67,8.60,4.84
DH16,3313.04,2077.00,433.85,5,10,5,32.48,ALT1,0.13,0.11,716.00,16.15,13.19,0.06,0.06,0.93,21.28,4.15
DH16,3313.04,2077.00,428.85,10,15,5,29.74,ALT1,0.17,0.14,716.00,15.11,13.21,0.07,0.05,1.11,27.05,3.96
DH16,3313.04,2077.00,423.85,15,20,5,28.45,ALT1,0.21,0.22,723.00,15.07,13.20,0.09,0.05,1.40,28.97,4.11
DH16,3313.04,2077.00,414.18,25,29.35,4.35,22.28,ALT1,0.47,0.42,708.00,23.31,13.30,0.14,0.10,2.65,20.79,8.74
DH16,3313.04,2077.00,409.50,29.35,34.35,5,7.86,ALT2,0.22,0.34,703.25,48.31,11.60,0.64,0.22,2.22,5.41,19.82
DH16,3313.04,2077.00,404.50,34.35,39.35,5,5.63,ALT2,0.24,0.29,743.25,48.57,10.86,0.52,0.29,2.53,3.10,24.54
DH16,3313.04,2077.00,399.50,39.35,44.35,5,6.07,ALT2,0.34,0.46,750.00,42.86,11.02,0.47,0.30,3.85,2.01,26.21
DH16,3313.04,2077.00,394.50,44.35,49.35,5,5.30,ALT2,0.24,0.64,821.25,33.98,10.89,0.53,0.33,4.42,0.79,36.90
DH16,3313.04,2077.00,390.18,49.35,53,3.65,5.19,ALT2,0.15,0.75,795.25,37.98,10.26,0.45,0.33,4.27,1.55,31.92
DH16,3313.04,2077.00,385.85,53,58,5,3.98,ALT3,0.12,7.24,682.00,34.08,11.59,0.94,0.17,6.64,11.58,16.88
DH16,3313.04,2077.00,380.85,58,63,5,2.87,ALT3,0.14,8.13,701.00,27.85,11.59,2.78,0.18,6.10,16.96,16.81
DH16,3313.04,2077.00,375.85,63,68,5,2.63,ALT3,0.12,8.14,703.25,24.92,11.73,2.89,0.21,5.97,21.55,15.30
DH16,3313.04,2077.00,370.05,68,74.6,6.6,3.14,ALT3,0.14,10.58,723.25,19.86,13.30,3.52,0.08,6.76,29.00,7.32
DH16,3313.04,2077.00,364.25,74.6,79.6,5,1.64,ALT4,0.26,9.07,747.25,14.70,13.30,4.04,0.06,2.56,47.55,6.06
DH16,3313.04,2077.00,359.55,79.6,84,4.4,2.31,ALT4,0.13,12.36,733.00,14.61,12.24,5.52,0.15,2.81,36.17,10.46
DH16,3313.04,2077.00,354.68,84,89.35,5.35,0.63,ALT5,0.06,27.39,715.25,11.06,12.95,2.48,0.12,5.84,20.86,13.25
DH163,4095.88,1627.06,436.18,0,5,5,36.75,ALT1,0.03,0.14,710.50,19.69,13.25,0.07,0.06,0.64,7.04,5.89
DH163,4095.88,1627.06,431.18,5,10,5,38.23,ALT1,0.05,0.09,705.75,19.31,13.29,0.05,0.05,0.63,9.44,5.09
DH163,4095.88,1627.06,426.18,10,15,5,35.16,ALT1,0.10,0.11,710.50,16.70,13.21,0.05,0.04,0.82,20.06,4.04
DH163,4095.88,1627.06,421.18,15,20,5,32.22,ALT1,0.13,0.14,716.00,15.35,13.35,0.06,0.04,0.95,26.43,3.75
DH163,4095.88,1627.06,416.18,20,25,5,30.52,ALT1,0.14,0.16,717.00,14.79,13.32,0.08,0.04,1.04,29.48,3.68
DH163,4095.88,1627.06,411.18,25,30,5,30.11,ALT1,0.18,0.20,716.00,14.79,13.21,0.11,0.04,1.24,30.67,3.88
DH163,4095.88,1627.06,406.18,30,35,5,27.97,ALT1,0.29,0.30,722.50,16.48,13.20,0.13,0.06,1.87,28.48,4.77
DH163,4095.88,1627.06,401.18,35,40,5,25.22,ALT1,0.37,0.39,722.50,21.52,13.33,0.13,0.07,2.47,24.01,6.14
DH163,4095.88,1627.06,396.18,40,45,5,23.75,ALT1,0.37,0.46,722.50,23.74,13.33,0.14,0.08,2.82,21.72,7.57
DH163,4095.88,1627.06,391.18,45,50,5,19.15,ALT1,0.32,0.45,723.00,31.46,13.47,0.14,0.10,3.23,16.31,9.62
DH163,4095.88,1627.06,386.68,50,54,4,11.77,ALT1,0.26,0.33,723.25,44.82,13.34,0.21,0.13,3.53,8.76,11.11
DH163,4095.88,1627.06,382.18,54,59,5,9.67,ALT2,0.36,0.57,703.25,44.29,11.63,0.51,0.21,4.49,5.05,17.25
DH163,4095.88,1627.06,373.18,64,67,3,6.37,ALT2,0.18,0.83,701.00,51.71,11.59,0.71,0.18,4.05,3.34,17.49
DH163,4095.88,1627.06,369.18,67,72,5,5.89,ALT3,0.12,16.54,723.25,30.32,13.30,1.13,0.09,13.14,10.61,9.98
DH163,4095.88,1627.06,364.18,72,77,5,4.62,ALT3,0.15,17.16,723.25,26.19,12.69,1.11,0.08,10.77,13.04,12.38
DH163,4095.88,1627.06,359.18,77,82,5,3.13,ALT3,0.15,16.07,674.50,34.12,13.04,0.75,0.14,10.54,6.18,15.91
DH163,4095.88,1627.06,353.68,82,88,6,3.61,ALT3,0.18,13.60,682.00,38.71,11.59,0.85,0.17,11.65,2.68,17.07
DH163,4095.88,1627.06,348.18,88,93,5,1.26,ALT4,0.06,20.70,714.00,16.66,13.38,9.12,0.07,3.69,34.74,5.84
DH163,4095.88,1627.06,343.18,93,98,5,1.16,ALT4,0.09,23.01,699.00,15.96,13.38,8.66,0.05,4.96,30.97,4.78
DH163,4095.88,1627.06,338.18,98,103,5,1.20,ALT4,0.11,23.14,722.00,15.98,13.65,8.01,0.08,4.34,29.70,7.02
DH163,4095.88,1627.06,333.18,103,108,5,1.95,ALT5,0.14,23.38,699.00,15.69,13.65,8.92,0.08,4.62,27.65,6.92
DH163,4095.88,1627.06,327.15,108,115.05,7.05,1.79,ALT5,0.11,22.48,698.50,15.89,13.38,9.46,0.06,4.20,30.24,5.41
DH167,3926.16,1511.30,440.26,0,5,5,38.29,ALT1,0.04,0.13,705.75,19.87,13.29,0.12,0.06,0.63,9.00,5.02
DH167,3926.16,1511.30,435.26,5,10,5,34.94,ALT1,0.10,0.14,710.50,17.70,13.21,0.08,0.04,0.86,19.18,4.31
DH167,3926.16,1511.30,430.26,10,15,5,31.77,ALT1,0.12,0.15,724.00,16.39,13.32,0.07,0.04,1.00,25.60,3.95
DH167,3926.16,1511.30,425.26,15,20,5,30.20,ALT1,0.14,0.16,716.00,15.74,13.21,0.08,0.04,1.12,28.85,3.85
DH167,3926.16,1511.30,420.26,20,25,5,29.45,ALT1,0.16,0.18,716.00,15.59,13.21,0.09,0.04,1.26,29.81,3.96
DH167,3926.16,1511.30,415.26,25,30,5,29.18,ALT1,0.19,0.20,716.00,15.52,13.21,0.10,0.04,1.42,29.79,4.04
DH167,3926.16,1511.30,410.26,30,35,5,28.76,ALT1,0.22,0.25,716.00,15.90,13.20,0.11,0.04,1.63,29.37,4.26
DH167,3926.16,1511.30,405.26,35,40,5,25.71,ALT1,0.37,0.38,722.50,20.68,13.16,0.13,0.07,2.40,24.72,5.83
DH167,3926.16,1511.30,400.26,40,45,5,23.27,ALT1,0.35,0.40,722.50,26.00,13.40,0.14,0.07,2.64,21.05,7.19
DH167,3926.16,1511.30,395.26,45,50,5,19.34,ALT1,0.25,0.37,723.00,32.67,13.47,0.20,0.09,2.74,16.40,8.98
DH167,3926.16,1511.30,391.33,50,52.85,2.85,11.51,ALT1,0.16,0.27,723.25,48.76,13.30,0.39,0.11,2.87,8.18,10.29
DH167,3926.16,1511.30,387.41,52.85,57.85,5,6.15,ALT2,0.19,0.38,701.00,52.03,11.55,0.73,0.18,2.87,3.38,19.81
DH167,3926.16,1511.30,382.41,57.85,62.85,5,7.24,ALT2,0.26,0.68,682.50,49.21,11.63,0.47,0.17,4.39,,18.25
DH167,3926.16,1511.30,377.83,62.85,67,4.15,5.92,ALT2,0.17,2.10,674.50,53.48,13.04,0.67,0.14,4.51,3.57,15.08
DH167,3926.16,1511.30,373.26,67,72,5,5.33,ALT3,0.09,14.92,723.25,33.52,13.30,1.05,0.09,11.45,10.77,10.12
DH167,3926.16,1511.30,368.26,72,77,5,4.41,ALT3,0.11,17.42,714.25,30.94,12.69,0.83,0.12,13.69,6.83,13.15
DH167,3926.16,1511.30,363.26,77,82,5,3.31,ALT3,0.12,16.74,713.75,30.30,12.69,1.37,0.13,12.62,8.46,14.65
DH167,3926.16,1511.30,358.26,82,87,5,2.66,ALT3,0.07,20.86,736.75,21.73,13.30,4.66,0.09,10.91,18.23,9.95
DH167,3926.16,1511.30,354.26,87,90,3,2.54,ALT3,0.07,19.23,738.00,26.30,13.33,6.03,0.07,7.93,,7.82
DH167,3926.16,1511.30,350.26,90,95,5,2.06,ALT4,0.08,21.31,699.00,17.17,13.38,8.88,0.08,6.25,26.44,7.88
DH167,3926.16,1511.30,345.26,95,100,5,1.81,ALT4,0.07,21.28,698.50,16.47,13.38,9.47,0.06,4.03,29.45,5.99
DH167,3926.16,1511.30,340.26,100,105,5,1.38,ALT4,0.05,21.34,715.50,18.32,13.38,10.06,0.04,3.38,31.50,4.86
DH167,3926.16,1511.30,335.26,105,110,5,3.07,ALT5,0.16,21.87,710.00,14.15,13.38,10.30,0.05,7.24,27.21,5.51
DH167,3926.16,1511.30,330.26,110,115,5,2.59,ALT5,0.17,20.93,698.50,17.27,13.38,9.68,0.07,5.36,25.88,7.44
DH167,3926.16,1511.30,325.26,115,120,5,2.05,ALT5,0.13,22.32,715.50,15.43,13.38,10.24,0.06,5.31,28.94,4.98
DH170,3669.64,1314.31,440.28,0,5,5,37.55,ALT1,0.04,0.09,710.50,20.75,13.29,0.06,0.06,0.61,6.99,5.63
DH170,3669.64,1314.31,435.28,5,10,5,36.13,ALT1,0.09,0.08,711.50,18.44,13.12,0.06,0.05,0.79,15.02,4.34
DH170,3669.64,1314.31,430.28,10,15,5,32.36,ALT1,0.14,0.11,716.00,16.47,13.35,0.08,0.04,0.98,24.50,3.80
DH170,3669.64,1314.31,425.28,15,20,5,30.63,ALT1,0.16,0.14,717.00,15.84,13.32,0.10,0.04,1.11,28.54,3.76
DH170,3669.64,1314.31,420.28,20,25,5,29.42,ALT1,0.18,0.17,716.00,15.54,13.21,0.10,0.04,1.28,28.91,3.78
DH170,3669.64,1314.31,415.28,25,30,5,28.91,ALT1,0.23,0.22,716.00,16.17,13.20,0.13,0.05,1.57,29.26,4.15
DH170,3669.64,1314.31,410.28,30,35,5,26.97,ALT1,0.36,0.34,722.50,19.20,13.15,0.13,0.06,2.26,26.15,5.19
DH170,3669.64,1314.31,405.28,35,40,5,24.24,ALT1,0.40,0.40,722.50,23.93,13.33,0.15,0.08,2.68,21.99,6.62
DH170,3669.64,1314.31,399.78,40,46,6,19.69,ALT1,0.28,0.37,723.00,30.87,13.47,0.25,0.12,2.67,16.97,9.88
DH170,3669.64,1314.31,394.28,46,51,5,7.94,ALT2,0.22,0.33,703.25,48.59,11.63,0.45,0.23,3.31,4.33,16.92
DH170,3669.64,1314.31,389.78,51,55,4,5.73,ALT2,0.24,1.19,748.00,47.83,11.60,0.57,0.29,4.21,2.87,19.93
DH170,3669.64,1314.31,385.28,55,60,5,5.41,ALT3,0.29,9.03,699.75,34.23,11.65,1.00,0.24,9.50,6.60,18.31
DH170,3669.64,1314.31,380.28,60,65,5,4.89,ALT3,0.13,9.88,723.25,30.69,12.69,2.92,0.13,7.25,18.55,12.03
DH170,3669.64,1314.31,375.28,65,70,5,2.99,ALT3,0.10,11.91,723.25,27.52,13.34,2.76,0.11,5.79,23.65,11.51
DH170,3669.64,1314.31,370.28,70,75,5,2.81,ALT3,0.09,13.63,736.75,23.88,13.30,4.69,0.06,6.01,29.00,6.98
